id,doi,title,publication_year,authorships,subfield,primary_topic
W4406691983,10.1002/bse.4148,Impact of Leadership Styles and Organisational Citizenship Behaviours on Organisational Green Innovation Performance: The Moderating Role of Organisational Legitimacy,2025,"[{""id"": ""A5044677638"", ""name"": ""Shuliang Zhao"", ""institutions"": [{""id"": ""I126520041"", ""display_name"": ""University of Science and Technology of China""}], ""countries"": [""CN""]}, {""id"": ""A5115978250"", ""name"": ""Wu Renxi"", ""institutions"": [{""id"": ""I126520041"", ""display_name"": ""University of Science and Technology of China""}], ""countries"": [""CN""]}, {""id"": ""A5025162603"", ""name"": ""Carlo Giglio"", ""institutions"": [{""id"": ""I126520041"", ""display_name"": ""University of Science and Technology of China""}, {""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}, {""id"": ""I45204951"", ""display_name"": ""University of Calabria""}], ""countries"": [""BR"", ""CN"", ""IT""]}, {""id"": ""A5005610758"", ""name"": ""Andrea Appolloni"", ""institutions"": [{""id"": ""I116067653"", ""display_name"": ""University of Rome Tor Vergata""}, {""id"": ""I82284825"", ""display_name"": ""Cranfield University""}], ""countries"": [""GB"", ""IT""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T14064', 'display_name': 'Organizational and Employee Performance'}"
W4406696773,10.1038/s41598-025-86016-9,"Identification of promising SARS-CoV-2 main protease inhibitor through molecular docking, dynamics simulation, and ADMET analysis",2025,"[{""id"": ""A5102813804"", ""name"": ""Ganesh Sharma"", ""institutions"": [], ""countries"": [""IN""]}, {""id"": ""A5011386787"", ""name"": ""Neeraj Kumar"", ""institutions"": [], ""countries"": [""IN""]}, {""id"": ""A5033401326"", ""name"": ""Chandra Shekhar Sharma"", ""institutions"": [], ""countries"": [""IN""]}, {""id"": ""A5079787243"", ""name"": ""Ali Alqahtani"", ""institutions"": [{""id"": ""I82952536"", ""display_name"": ""King Khalid University""}], ""countries"": [""SA""]}, {""id"": ""A5115017234"", ""name"": ""Yewulsew Kebede Tiruneh"", ""institutions"": [{""id"": ""I57092466"", ""display_name"": ""Bahir Dar University""}], ""countries"": [""ET""]}, {""id"": ""A5050884324"", ""name"": ""Sharifa Sultana"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}, {""id"": ""A5009664334"", ""name"": ""Gabriel Vin\u00edcius Rolim Silva"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}, {""id"": ""A5002869710"", ""name"": ""Gabriela de Lima Menezes"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}, {""id"": ""A5019898080"", ""name"": ""Magdi E. A. Zaki"", ""institutions"": [{""id"": ""I240666556"", ""display_name"": ""Imam Mohammad ibn Saud Islamic University""}], ""countries"": [""SA""]}, {""id"": ""A5005667303"", ""name"": ""Jonas Ivan Nobre Oliveira"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T10211', 'display_name': 'Computational Drug Discovery Methods'}"
W4406706559,10.3390/bdcc9020019,Low-Cost Embedded System Applications for Smart Cities,2025,"[{""id"": ""A5052333344"", ""name"": ""Victoria Herrera"", ""institutions"": [{""id"": ""I71715416"", ""display_name"": ""Universidade Federal do ABC""}], ""countries"": [""BR""]}, {""id"": ""A5114988859"", ""name"": ""Hugo Puertas de Ara\u00fajo"", ""institutions"": [{""id"": ""I71715416"", ""display_name"": ""Universidade Federal do ABC""}], ""countries"": [""BR""]}, {""id"": ""A5015842785"", ""name"": ""C\u00e9sar Giacomini Penteado"", ""institutions"": [{""id"": ""I4210112693"", ""display_name"": ""Universidade de Mar\u00edlia""}], ""countries"": [""BR""]}, {""id"": ""A5021593590"", ""name"": ""M\u00e1rio Gazziro"", ""institutions"": [{""id"": ""I71715416"", ""display_name"": ""Universidade Federal do ABC""}], ""countries"": [""BR""]}, {""id"": ""A5023913775"", ""name"": ""J. P. Carmo"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1705"", ""display_name"": ""Computer Networks and Communications""}","{'id': 'T10273', 'display_name': 'IoT and Edge/Fog Computing'}"
W4406713749,10.1016/j.neunet.2025.107151,Online ensemble model compression for nonstationary data stream learning,2025,"[{""id"": ""A5087346190"", ""name"": ""Rodrigo G. F. Soares"", ""institutions"": [{""id"": ""I62921916"", ""display_name"": ""Universidade Federal Rural de Pernambuco""}], ""countries"": [""BR""]}, {""id"": ""A5064089961"", ""name"": ""Leandro L. Minku"", ""institutions"": [{""id"": ""I79619799"", ""display_name"": ""University of Birmingham""}], ""countries"": [""GB""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T12761', 'display_name': 'Data Stream Mining Techniques'}"
W4406727787,10.33871/vortex.2024.12.9752,Imagem sonora imersiva com arranjos circulares de transdutores espaçados em segmentos iguais,2025,"[{""id"": ""A5029414621"", ""name"": ""Jos\u00e9 Augusto Mannis"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}, {""id"": ""A5004634762"", ""name"": ""Igor Abdo Aguilar"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}, {""id"": ""A5032585209"", ""name"": ""Angela Cristina Rodrigues"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1707"", ""display_name"": ""Computer Vision and Pattern Recognition""}","{'id': 'T11349', 'display_name': 'Music Technology and Sound Studies'}"
W4406728108,10.1109/access.2025.3532849,Enhanced Vector Quantization for Embedded Machine Learning: A Post-Training Approach with Incremental Clustering,2025,"[{""id"": ""A5081192943"", ""name"": ""Thommas Kevin Sales Flores"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}, {""id"": ""A5052726701"", ""name"": ""Morsinaldo Medeiros"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}, {""id"": ""A5078320293"", ""name"": ""Marianne Silva"", ""institutions"": [{""id"": ""I79889768"", ""display_name"": ""Universidade Federal de Alagoas""}], ""countries"": [""BR""]}, {""id"": ""A5068969835"", ""name"": ""Daniel G. Costa"", ""institutions"": [{""id"": ""I182534213"", ""display_name"": ""Universidade do Porto""}], ""countries"": [""PT""]}, {""id"": ""A5079474193"", ""name"": ""Ivanovitch Silva"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T10320', 'display_name': 'Neural Networks and Applications'}"
W4406748736,10.1002/spe.3402,Cosim‐Gres: Towards Similarity Queries Optimization Inside RDBMS,2025,"[{""id"": ""A5092314781"", ""name"": ""Igor Eleut\u00e9rio"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5065121615"", ""name"": ""Willian D. Oliveira"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5065929411"", ""name"": ""Larissa Silva Teixeira"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5064691240"", ""name"": ""Thiago Galbiatti Vespa"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5109711609"", ""name"": ""William Silva"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5014783020"", ""name"": ""Agma J. M. Traina"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5020611078"", ""name"": ""Caetano Traina"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1705"", ""display_name"": ""Computer Networks and Communications""}","{'id': 'T10317', 'display_name': 'Advanced Database Systems and Queries'}"
W4406754080,10.1109/tgrs.2025.3533259,Memory-Efficient Frequency-Domain Least-Squares RTM Using Low-Rank Green’s Functions Via Stochastic SVD Algorithms,2025,"[{""id"": ""A5070600367"", ""name"": ""Daniel E. Revelo"", ""institutions"": [{""id"": ""I1329807341"", ""display_name"": ""Servi\u00e7o Nacional de Aprendizagem Industrial""}, {""id"": ""I126158947"", ""display_name"": ""Universidade Federal da Bahia""}], ""countries"": [""BR""]}, {""id"": ""A5046403511"", ""name"": ""Reynam C. Pestana"", ""institutions"": [{""id"": ""I126158947"", ""display_name"": ""Universidade Federal da Bahia""}], ""countries"": [""BR""]}, {""id"": ""A5024146451"", ""name"": ""Diego F. Barrera"", ""institutions"": [{""id"": ""I1329807341"", ""display_name"": ""Servi\u00e7o Nacional de Aprendizagem Industrial""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T10320', 'display_name': 'Neural Networks and Applications'}"
W4406755362,10.1109/tla.2025.10851363,Towards MEC-Servers Deployment for Multimedia Streaming over 5G CRAN-Architecture Networks,2025,"[{""id"": ""A5079933260"", ""name"": ""Carlo Kleber da Silva Rodrigues"", ""institutions"": [{""id"": ""I71715416"", ""display_name"": ""Universidade Federal do ABC""}], ""countries"": [""BR""]}, {""id"": ""A5059897810"", ""name"": ""Vladimir Rocha"", ""institutions"": [{""id"": ""I71715416"", ""display_name"": ""Universidade Federal do ABC""}], ""countries"": [""BR""]}, {""id"": ""A5023678917"", ""name"": ""Rodrigo A. C. da Silva"", ""institutions"": [{""id"": ""I71715416"", ""display_name"": ""Universidade Federal do ABC""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1707"", ""display_name"": ""Computer Vision and Pattern Recognition""}","{'id': 'T11165', 'display_name': 'Image and Video Quality Assessment'}"
W4406784410,10.1007/s00245-025-10224-y,On Stationarity Conditions and Constraint Qualifications for Multiobjective Optimization Problems with Cardinality Constraints,2025,"[{""id"": ""A5051196514"", ""name"": ""R. Garmanjani"", ""institutions"": [{""id"": ""I83558840"", ""display_name"": ""Universidade Nova de Lisboa""}], ""countries"": [""PT""]}, {""id"": ""A5024832933"", ""name"": ""Evelin H. M. Krulikovski"", ""institutions"": [{""id"": ""I52418104"", ""display_name"": ""Universidade Federal do Paran\u00e1""}], ""countries"": [""BR""]}, {""id"": ""A5101825307"", ""name"": ""Alberto Ramos"", ""institutions"": [{""id"": ""I185652977"", ""display_name"": ""University of Tarapac\u00e1""}], ""countries"": [""CL""]}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T10545', 'display_name': 'Optimization and Variational Analysis'}"
W4406798224,10.1145/3715106,Testing and Debugging Quantum Programs: The Road to 2030,2025,"[{""id"": ""A5058630168"", ""name"": ""Neilson Carlos Leite Ramalho"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5057346935"", ""name"": ""Higor Amario de Souza"", ""institutions"": [{""id"": ""I879563668"", ""display_name"": ""Universidade Estadual Paulista (Unesp)""}], ""countries"": [""BR""]}, {""id"": ""A5020521912"", ""name"": ""Marcos Lordello Chaim"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T10682', 'display_name': 'Quantum Computing Algorithms and Architecture'}"
W4406805502,10.3390/atmos16020124,The Use of Atmospheric Reanalysis Data for the Estimation of Solar Irradiation Considering the Effect of Atmospheric Aerosols over Brazil,2025,"[{""id"": ""A5107573602"", ""name"": ""Bruno Ribeiro Herdies"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}, {""id"": ""I80849659"", ""display_name"": ""National Institute for Space Research""}], ""countries"": [""BR""]}, {""id"": ""A5014039876"", ""name"": ""\u00c9der Paulo Vendrasco"", ""institutions"": [{""id"": ""I80849659"", ""display_name"": ""National Institute for Space Research""}], ""countries"": [""BR""]}, {""id"": ""A5081471498"", ""name"": ""Dirceu Lu\u00eds Herdies"", ""institutions"": [{""id"": ""I80849659"", ""display_name"": ""National Institute for Space Research""}], ""countries"": [""BR""]}, {""id"": ""A5019377065"", ""name"": ""Celso Eduardo Lins de Oliveira"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5011067485"", ""name"": ""M\u00e1rio Francisco Leal de Quadro"", ""institutions"": [{""id"": ""I47403697"", ""display_name"": ""Instituto Federal de Educa\u00e7\u00e3o, Ci\u00eancia e Tecnologia de Santa Catarina""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T11276', 'display_name': 'Solar Radiation and Photovoltaics'}"
W4406814865,10.1007/s00367-025-00798-5,"Tracing geochemical footprints in surface sediments of the southwest atlantic margin: a journey through the Santos, Campos, Pelotas, and Punta del Este Basins",2025,"[{""id"": ""A5080227800"", ""name"": ""Rosangela Fel\u00edcio dos Santos"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5077748463"", ""name"": ""Rubens C\u00e9sar Lopes Figueira"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5068947696"", ""name"": ""Let\u00edcia Burone"", ""institutions"": [{""id"": ""I180910786"", ""display_name"": ""Universidad de la Rep\u00fablica""}], ""countries"": [""UY""]}, {""id"": ""A5024939279"", ""name"": ""Carlos Eduardo de Rezende"", ""institutions"": [{""id"": ""I3130050927"", ""display_name"": ""State University of Norte Fluminense""}], ""countries"": [""BR""]}, {""id"": ""A5011379894"", ""name"": ""Michel Michaelovitch de Mahiques"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T12157', 'display_name': 'Geochemistry and Geologic Mapping'}"
W4406814989,10.1002/ima.70037,Benchmarking <scp>YOLO</scp> Variants for Enhanced Blood Cell Detection,2025,"[{""id"": ""A5036333547"", ""name"": ""Pooja Mehta"", ""institutions"": [{""id"": ""I33459947"", ""display_name"": ""Charotar University of Science and Technology""}], ""countries"": [""IN""]}, {""id"": ""A5094189605"", ""name"": ""Rohan Vaghela"", ""institutions"": [{""id"": ""I33459947"", ""display_name"": ""Charotar University of Science and Technology""}], ""countries"": [""IN""]}, {""id"": ""A5116029040"", ""name"": ""Nensi Pansuriya"", ""institutions"": [{""id"": ""I33459947"", ""display_name"": ""Charotar University of Science and Technology""}], ""countries"": [""IN""]}, {""id"": ""A5052716796"", ""name"": ""Jigar Sarda"", ""institutions"": [{""id"": ""I33459947"", ""display_name"": ""Charotar University of Science and Technology""}], ""countries"": [""IN""]}, {""id"": ""A5101847228"", ""name"": ""Nirav Bhatt"", ""institutions"": [{""id"": ""I33459947"", ""display_name"": ""Charotar University of Science and Technology""}], ""countries"": [""IN""]}, {""id"": ""A5046397615"", ""name"": ""Akash Kumar Bhoi"", ""institutions"": [{""id"": ""I81433678"", ""display_name"": ""Sikkim Manipal University""}], ""countries"": [""IN""]}, {""id"": ""A5000176863"", ""name"": ""Parvathaneni Naga Srinivasu"", ""institutions"": [{""id"": ""I243754102"", ""display_name"": ""Universidade Federal do Cear\u00e1""}, {""id"": ""I81556334"", ""display_name"": ""Amrita Vishwa Vidyapeetham""}], ""countries"": [""BR"", ""IN""]}]","{""id"": ""subfields/1707"", ""display_name"": ""Computer Vision and Pattern Recognition""}","{'id': 'T12874', 'display_name': 'Digital Imaging for Blood Diseases'}"
W4406838923,10.36557/2674-8169.2025v7n1p1902-1914,Systematic Review and Meta-Analysis of the Efficacy and Safety of Bempedoic Acid vs. Statins in the Treatment of Dyslipidemia,2025,"[{""id"": ""A5030192864"", ""name"": ""M I Mendon\u00e7a"", ""institutions"": [{""id"": ""I4210152881"", ""display_name"": ""Universidad Jos\u00e9 Vasconcelos""}], ""countries"": [""MX""]}, {""id"": ""A5024043121"", ""name"": ""V\u00ed\u00adtor Costa"", ""institutions"": [{""id"": ""I4210100389"", ""display_name"": ""Universidade da Regi\u00e3o de Joinville""}], ""countries"": [""BR""]}, {""id"": ""A5004669677"", ""name"": ""Vivian Rubio"", ""institutions"": [{""id"": ""I4210100389"", ""display_name"": ""Universidade da Regi\u00e3o de Joinville""}], ""countries"": [""BR""]}, {""id"": ""A5086235553"", ""name"": ""Paulo Rog\u00e9rio Borges Rosmaninho Varandas"", ""institutions"": [{""id"": ""I4210145268"", ""display_name"": ""Hospital das Cl\u00ednicas da Faculdade de Medicina da Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5103099779"", ""name"": ""A. Cunha"", ""institutions"": [{""id"": ""I3018588415"", ""display_name"": ""Centro Universit\u00e1rio Cesumar""}], ""countries"": [""BR""]}, {""id"": ""A5116038168"", ""name"": ""Valter Zumpano Filho"", ""institutions"": [{""id"": ""I4210144368"", ""display_name"": ""Hospital Santa Marcelina""}], ""countries"": [""BR""]}, {""id"": ""A5024451344"", ""name"": ""H\u00e9lder P. Oliveira"", ""institutions"": [], ""countries"": []}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T10211', 'display_name': 'Computational Drug Discovery Methods'}"
